MonNode,TimeSlot,UNITT,UNITS,COUNTER,FltMet1,FltMet2,Rat1,Rat2,Method,Year(4 digit),Year(2 digit),Month,Day of the Year,Day of the Month,Day of the Week,Time Hour,Time Minute,Time Seconds
\IRFORE,2022-6-10,NSE-Q,115740858,,-7182.98-27.56,526,F,LIN_CNT2,"|2735798141|"
\IRFORE,2022-6-11,NSE-Q,115740858,,-7251.72-27.42,527,F,LIN_CNT2,"|2748274604|"
\IRFORE,2022-6-12,NSE-Q,115740858,,-7320.79-27.28,528,F,LIN_CNT2,"|2760751067|"
\IRFORE,2022-6-13,NSE-Q,115740858,,-7390.18-27.15,529,F,LIN_CNT2,"|2773227530|"
\IRFORE,2022-6-14,NSE-Q,115740858,,-7459.90-27.02,530,F,LIN_CNT2,"|2785703994|"
\IRFORE,2022-6-15,NSE-Q,115740858,,-7390.18-27.15,531,F,LIN_CNT2,"|2773227530|"
\IRFORE,2022-6-16,NSE-Q,115740858,,-7459.90-27.02,532,F,LIN_CNT2,"|2785703994|"
\IRFORE,2022-6-17,NSE-Q,115740858,,-7529.95-26.88,533,F,LIN_CNT2,"|2798180457|"
\IRFORE,2022-6-18,NSE-Q,115740858,,-7600.32-26.75,534,F,LIN_CNT2,"|2810656920|"
\IRFORE,2022-6-19,NSE-Q,115740858,,-7529.95-26.88,535,F,LIN_CNT2,"|2798180457|"
\IRFORE,2022-6-20,NSE-Q,115740858,,-7600.32-26.75,536,F,LIN_CNT2,"|2810656920|"
\IRFORE,2022-6-21,NSE-Q,115740858,,-7671.02-26.62,537,F,LIN_CNT2,"|2823133383|"
\IRFORE,2022-6-22,NSE-Q,115740858,,-7742.05-26.49,538,F,LIN_CNT2,"|2835609847|"
\IRFORE,2022-6-23,NSE-Q,115740858,,-7813.40-26.37,539,F,LIN_CNT2,"|2848086310|"
\IRFORE,2022-6-24,NSE-Q,115740858,,-7742.05-26.49,540,F,LIN_CNT2,"|2835609847|"
\IRFORE,2022-6-25,NSE-Q,115740858,,-7813.40-26.37,541,F,LIN_CNT2,"|2848086310|"
\IRFORE,2022-6-26,NSE-Q,115740858,,-7742.05-26.49,542,F,LIN_CNT2,"|2835609847|"
\IRFORE,2022-6-27,NSE-Q,115740858,,-7813.40-26.37,543,F,LIN_CNT2,"|2848086310|"
\IRFORE,2022-6-28,NSE-Q,115740858,,-7885.08-26.24,544,F,LIN_CNT2,"|2860562773|"
\IRFORE,2022-6-29,NSE-Q,115740858,,-7957.09-26.12,545,F,LIN_CNT2,"|2873039236|"
\IRFORE,2022-6-30,NSE-Q,115740858,,-8029.43-26.00,546,F,LIN_CNT2,"|2885515700|"
\IRFORE,2022-7-1,NSE-Q,115740858,,-7957.09-26.12,547,F,LIN_CNT2,"|2873039236|"
\IRFORE,2022-7-2,NSE-Q,115740858,,-8029.43-26.00,548,F,LIN_CNT2,"|2885515700|"
\IRFORE,2022-7-3,NSE-Q,115740858,,-8102.09-25.87,549,F,LIN_CNT2,"|2897992163|"
\IRFORE,2022-7-4,NSE-Q,115740858,,-8029.43-26.00,550,F,LIN_CNT2,"|2885515700|"
\IRFORE,2022-7-5,NSE-Q,115740858,,-8102.09-25.87,551,F,LIN_CNT2,"|2897992163|"
\IRFORE,2022-7-6,NSE-Q,115740858,,-8029.43-26.00,552,F,LIN_CNT2,"|2885515700|"
\IRFORE,2022-7-7,NSE-Q,115740858,,-7957.09-26.12,553,F,LIN_CNT2,"|2873039236|"
\IRFORE,2022-7-8,NSE-Q,115740858,,-8029.43-26.00,554,F,LIN_CNT2,"|2885515700|"
\IRFORE,2022-7-9,NSE-Q,115740858,,-8102.09-25.87,555,F,LIN_CNT2,"|2897992163|"
\IRFORE,2022-7-10,NSE-Q,115740858,,-8175.07-25.75,556,F,LIN_CNT2,"|2910468626|"
\IRFORE,2022-7-11,NSE-Q,115740858,,-8102.09-25.87,557,F,LIN_CNT2,"|2897992163|"
\IRFORE,2022-7-12,NSE-Q,115740858,,-8175.07-25.75,558,F,LIN_CNT2,"|2910468626|"
\IRFORE,2022-7-13,NSE-Q,115740858,,-8248.39-25.64,559,F,LIN_CNT2,"|2922945089|"
\IRFORE,2022-7-14,NSE-Q,115740858,,-8322.03-25.52,560,F,LIN_CNT2,"|2935421553|"
\IRFORE,2022-7-15,NSE-Q,115740858,,-8248.39-25.64,561,F,LIN_CNT2,"|2922945089|"
\IRFORE,2022-7-16,NSE-Q,115740858,,-8175.07-25.75,562,F,LIN_CNT2,"|2910468626|"
\IRFORE,2022-7-17,NSE-Q,115740858,,-8102.09-25.87,563,F,LIN_CNT2,"|2897992163|"
\IRFORE,2022-7-18,NSE-Q,115740858,,-8175.07-25.75,564,F,LIN_CNT2,"|2910468626|"
\IRFORE,2022-7-19,NSE-Q,115740858,,-8248.39-25.64,565,F,LIN_CNT2,"|2922945089|"
\IRFORE,2022-7-20,NSE-Q,115740858,,-8175.07-25.75,566,F,LIN_CNT2,"|2910468626|"
\IRFORE,2022-7-21,NSE-Q,115740858,,-8102.09-25.87,567,F,LIN_CNT2,"|2897992163|"
\IRFORE,2022-7-22,NSE-Q,115740858,,-8175.07-25.75,568,F,LIN_CNT2,"|2910468626|"
\IRFORE,2022-7-23,NSE-Q,115740858,,-8102.09-25.87,569,F,LIN_CNT2,"|2897992163|"
\IRFORE,2022-7-24,NSE-Q,115740858,,-8175.07-25.75,570,F,LIN_CNT2,"|2910468626|"
\IRFORE,2022-7-25,NSE-Q,115740858,,-8248.39-25.64,571,F,LIN_CNT2,"|2922945089|"
\IRFORE,2022-7-26,NSE-Q,115740858,,-8322.03-25.52,572,F,LIN_CNT2,"|2935421553|"
\IRFORE,2022-7-27,NSE-Q,115740858,,-8396.00-25.40,573,F,LIN_CNT2,"|2947898016|"
\IRFORE,2022-7-28,NSE-Q,115740858,,-8470.29-25.28,574,F,LIN_CNT2,"|2960374479|"
\IRFORE,2022-7-29,NSE-Q,115740858,,-8396.00-25.40,575,F,LIN_CNT2,"|2947898016|"
\IRFORE,2022-7-30,NSE-Q,115740858,,-8470.29-25.28,576,F,LIN_CNT2,"|2960374479|"
\IRFORE,2022-7-31,NSE-Q,115740858,,-8544.91-25.17,577,F,LIN_CNT2,"|2972850942|"
\IRFORE,2022-8-1,NSE-Q,115740858,,-8470.29-25.28,578,F,LIN_CNT2,"|2960374479|"
\IRFORE,2022-8-2,NSE-Q,115740858,,-8544.91-25.17,579,F,LIN_CNT2,"|2972850942|"
\IRFORE,2022-8-3,NSE-Q,115740858,,-8619.86-25.06,580,F,LIN_CNT2,"|2985327406|"
\IRFORE,2022-8-4,NSE-Q,115740858,,-8544.91-25.17,581,F,LIN_CNT2,"|2972850942|"
\IRFORE,2022-8-5,NSE-Q,115740858,,-8619.86-25.06,582,F,LIN_CNT2,"|2985327406|"
\IRFORE,2022-8-6,NSE-Q,115740858,,-8544.91-25.17,583,F,LIN_CNT2,"|2972850942|"
\IRFORE,2022-8-7,NSE-Q,115740858,,-8470.29-25.28,584,F,LIN_CNT2,"|2960374479|"
\IRFORE,2022-8-8,NSE-Q,115740858,,-8544.91-25.17,585,F,LIN_CNT2,"|2972850942|"
\IRFORE,2022-8-9,NSE-Q,115740858,,-8619.86-25.06,586,F,LIN_CNT2,"|2985327406|"
\IRFORE,2022-8-10,NSE-Q,115740858,,-8695.13-24.94,587,F,LIN_CNT2,"|2997803869|"
\IRFORE,2022-8-11,NSE-Q,115740858,,-8770.73-24.83,588,F,LIN_CNT2,"|3010280332|"
\IRFORE,2022-8-12,NSE-Q,115740858,,-8846.66-24.72,589,F,LIN_CNT2,"|3022756795|"
\IRFORE,2022-8-13,NSE-Q,115740858,,-8922.92-24.61,590,F,LIN_CNT2,"|3035233259|"
\IRFORE,2022-8-14,NSE-Q,115740858,,-8846.66-24.72,591,F,LIN_CNT2,"|3022756795|"
\IRFORE,2022-8-15,NSE-Q,115740858,,-8770.73-24.83,592,F,LIN_CNT2,"|3010280332|"
\IRFORE,2022-8-16,NSE-Q,115740858,,-8695.13-24.94,593,F,LIN_CNT2,"|2997803869|"
\IRFORE,2022-8-17,NSE-Q,115740858,,-8619.86-25.06,594,F,LIN_CNT2,"|2985327406|"
\IRFORE,2022-8-18,NSE-Q,115740858,,-8695.13-24.94,595,F,LIN_CNT2,"|2997803869|"
\IRFORE,2022-8-19,NSE-Q,115740858,,-8770.73-24.83,596,F,LIN_CNT2,"|3010280332|"
\IRFORE,2022-8-20,NSE-Q,115740858,,-8695.13-24.94,597,F,LIN_CNT2,"|2997803869|"
\IRFORE,2022-8-21,NSE-Q,115740858,,-8770.73-24.83,598,F,LIN_CNT2,"|3010280332|"
\IRFORE,2022-8-22,NSE-Q,115740858,,-8695.13-24.94,599,F,LIN_CNT2,"|2997803869|"
\IRFORE,2022-8-23,NSE-Q,115740858,,-8770.73-24.83,600,F,LIN_CNT2,"|3010280332|"
\IRFORE,2022-8-24,NSE-Q,115740858,,-8846.66-24.72,601,F,LIN_CNT2,"|3022756795|"
\IRFORE,2022-8-25,NSE-Q,115740858,,-8922.92-24.61,602,F,LIN_CNT2,"|3035233259|"
\IRFORE,2022-8-26,NSE-Q,115740858,,-8999.50-24.50,603,F,LIN_CNT2,"|3047709722|"
\IRFORE,2022-8-27,NSE-Q,115740858,,-8922.92-24.61,604,F,LIN_CNT2,"|3035233259|"
\IRFORE,2022-8-28,NSE-Q,115740858,,-8999.50-24.50,605,F,LIN_CNT2,"|3047709722|"
\IRFORE,2022-8-29,NSE-Q,115740858,,-8922.92-24.61,606,F,LIN_CNT2,"|3035233259|"
\IRFORE,2022-8-30,NSE-Q,115740858,,-8999.50-24.50,607,F,LIN_CNT2,"|3047709722|"
\IRFORE,2022-8-31,NSE-Q,115740858,,-9076.40-24.39,608,F,LIN_CNT2,"|3060186185|"
\IRFORE,2022-9-1,NSE-Q,115740858,,-8999.50-24.50,609,F,LIN_CNT2,"|3047709722|"
\IRFORE,2022-9-2,NSE-Q,115740858,,-9076.40-24.39,610,F,LIN_CNT2,"|3060186185|"
\IRFORE,2022-9-3,NSE-Q,115740858,,-9153.64-24.28,611,F,LIN_CNT2,"|3072662648|"
\IRFORE,2022-9-4,NSE-Q,115740858,,-9231.20-24.18,612,F,LIN_CNT2,"|3085139112|"
\IRFORE,2022-9-5,NSE-Q,115740858,,-9309.09-24.07,613,F,LIN_CNT2,"|3097615575|"
\IRFORE,2022-9-6,NSE-Q,115740858,,-9387.30-23.97,614,F,LIN_CNT2,"|3110092038|"
\IRFORE,2022-9-7,NSE-Q,115740858,,-9465.84-23.86,615,F,LIN_CNT2,"|3122568501|"
\IRFORE,2022-9-8,NSE-Q,115740858,,-9544.71-23.76,616,F,LIN_CNT2,"|3135044965|"
\IRFORE,2022-9-9,NSE-Q,115740858,,-9623.91-23.66,617,F,LIN_CNT2,"|3147521428|"
\IRFORE,2022-9-10,NSE-Q,115740858,,-9703.43-23.56,618,F,LIN_CNT2,"|3159997891|"
\IRFORE,2022-9-11,NSE-Q,115740858,,-9623.91-23.66,619,F,LIN_CNT2,"|3147521428|"
\IRFORE,2022-9-12,NSE-Q,115740858,,-9703.43-23.56,620,F,LIN_CNT2,"|3159997891|"
\IRFORE,2022-9-13,NSE-Q,115740858,,-9783.28-23.46,621,F,LIN_CNT2,"|3172474354|"
\IRFORE,2022-9-14,NSE-Q,115740858,,-9863.45-23.36,622,F,LIN_CNT2,"|3184950818|"
\IRFORE,2022-9-15,NSE-Q,115740858,,-9783.28-23.46,623,F,LIN_CNT2,"|3172474354|"
\IRFORE,2022-9-16,NSE-Q,115740858,,-9863.45-23.36,624,F,LIN_CNT2,"|3184950818|"
\IRFORE,2022-9-17,NSE-Q,115740858,,-9783.28-23.46,625,F,LIN_CNT2,"|3172474354|"
\IRFORE,2022-9-18,NSE-Q,115740858,,-9863.45-23.36,626,F,LIN_CNT2,"|3184950818|"
\IRFORE,2022-9-19,NSE-Q,115740858,,-9943.95-23.26,627,F,LIN_CNT2,"|3197427281|"
\IRFORE,2022-9-20,NSE-Q,115740858,,-9863.45-23.36,628,F,LIN_CNT2,"|3184950818|"
\IRFORE,2022-9-21,NSE-Q,115740858,,-9783.28-23.46,629,F,LIN_CNT2,"|3172474354|"
\IRFORE,2022-9-22,NSE-Q,115740858,,-9863.45-23.36,630,F,LIN_CNT2,"|3184950818|"
\IRFORE,2022-9-23,NSE-Q,115740858,,-9943.95-23.26,631,F,LIN_CNT2,"|3197427281|"
\IRFORE,2022-9-24,NSE-Q,115740858,,-10024.78-23.16,632,F,LIN_CNT2,"|3209903744|"
\IRFORE,2022-9-25,NSE-Q,115740858,,-10105.94-23.07,633,F,LIN_CNT2,"|3222380207|"
\IRFORE,2022-9-26,NSE-Q,115740858,,-10187.42-22.97,634,F,LIN_CNT2,"|3234856671|"
\IRFORE,2022-9-27,NSE-Q,115740858,,-10269.23-22.88,635,F,LIN_CNT2,"|3247333134|"
\IRFORE,2022-9-28,NSE-Q,115740858,,-10187.42-22.97,636,F,LIN_CNT2,"|3234856671|"
\IRFORE,2022-9-29,NSE-Q,115740858,,-10105.94-23.07,637,F,LIN_CNT2,"|3222380207|"
\IRFORE,2022-9-30,NSE-Q,115740858,,-10187.42-22.97,638,F,LIN_CNT2,"|3234856671|"
\IRFORE,2022-10-1,NSE-Q,115740858,,-10269.23-22.88,639,F,LIN_CNT2,"|3247333134|"
\IRFORE,2022-10-2,NSE-Q,115740858,,-10351.36-22.78,640,F,LIN_CNT2,"|3259809597|"
\IRFORE,2022-10-3,NSE-Q,115740858,,-10433.82-22.69,641,F,LIN_CNT2,"|3272286060|"
\IRFORE,2022-10-4,NSE-Q,115740858,,-10351.36-22.78,642,F,LIN_CNT2,"|3259809597|"
\IRFORE,2022-10-5,NSE-Q,115740858,,-10269.23-22.88,643,F,LIN_CNT2,"|3247333134|"
\IRFORE,2022-10-6,NSE-Q,115740858,,-10351.36-22.78,644,F,LIN_CNT2,"|3259809597|"
\IRFORE,2022-10-7,NSE-Q,115740858,,-10433.82-22.69,645,F,LIN_CNT2,"|3272286060|"
\IRFORE,2022-10-8,NSE-Q,115740858,,-10516.61-22.60,646,F,LIN_CNT2,"|3284762524|"
\IRFORE,2022-10-9,NSE-Q,115740858,,-10599.73-22.50,647,F,LIN_CNT2,"|3297238987|"
\IRFORE,2022-10-10,NSE-Q,115740858,,-10683.17-22.41,648,F,LIN_CNT2,"|3309715450|"
\IRFORE,2022-10-11,NSE-Q,115740858,,-10599.73-22.50,649,F,LIN_CNT2,"|3297238987|"
\IRFORE,2022-10-12,NSE-Q,115740858,,-10683.17-22.41,650,F,LIN_CNT2,"|3309715450|"
\IRFORE,2022-10-13,NSE-Q,115740858,,-10766.94-22.32,651,F,LIN_CNT2,"|3322191913|"
\IRFORE,2022-10-14,NSE-Q,115740858,,-10683.17-22.41,652,F,LIN_CNT2,"|3309715450|"
\IRFORE,2022-10-15,NSE-Q,115740858,,-10766.94-22.32,653,F,LIN_CNT2,"|3322191913|"
\IRFORE,2022-10-16,NSE-Q,115740858,,-10683.17-22.41,654,F,LIN_CNT2,"|3309715450|"
\IRFORE,2022-10-17,NSE-Q,115740858,,-10599.73-22.50,655,F,LIN_CNT2,"|3297238987|"
\IRFORE,2022-10-18,NSE-Q,115740858,,-10516.61-22.60,656,F,LIN_CNT2,"|3284762524|"
\IRFORE,2022-10-19,NSE-Q,115740858,,-10599.73-22.50,657,F,LIN_CNT2,"|3297238987|"
\IRFORE,2022-10-20,NSE-Q,115740858,,-10683.17-22.41,658,F,LIN_CNT2,"|3309715450|"
\IRFORE,2022-10-21,NSE-Q,115740858,,-10766.94-22.32,659,F,LIN_CNT2,"|3322191913|"
\IRFORE,2022-10-22,NSE-Q,115740858,,-10683.17-22.41,660,F,LIN_CNT2,"|3309715450|"
\IRFORE,2022-10-23,NSE-Q,115740858,,-10766.94-22.32,661,F,LIN_CNT2,"|3322191913|"
\IRFORE,2022-10-24,NSE-Q,115740858,,-10683.17-22.41,662,F,LIN_CNT2,"|3309715450|"
\IRFORE,2022-10-25,NSE-Q,115740858,,-10766.94-22.32,663,F,LIN_CNT2,"|3322191913|"
\IRFORE,2022-10-26,NSE-Q,115740858,,-10683.17-22.41,664,F,LIN_CNT2,"|3309715450|"
\IRFORE,2022-10-27,NSE-Q,115740858,,-10766.94-22.32,665,F,LIN_CNT2,"|3322191913|"
\IRFORE,2022-10-28,NSE-Q,115740858,,-10851.03-22.23,666,F,LIN_CNT2,"|3334668377|"
\IRFORE,2022-10-29,NSE-Q,115740858,,-10935.45-22.14,667,F,LIN_CNT2,"|3347144840|"
\IRFORE,2022-10-30,NSE-Q,115740858,,-11020.20-22.05,668,F,LIN_CNT2,"|3359621303|"
\IRFORE,2022-10-31,NSE-Q,115740858,,-11105.28-21.97,669,F,LIN_CNT2,"|3372097766|"
\IRFORE,2022-11-1,NSE-Q,115740858,,-11190.68-21.88,670,F,LIN_CNT2,"|3384574230|"
\IRFORE,2022-11-2,NSE-Q,115740858,,-11276.41-21.79,671,F,LIN_CNT2,"|3397050693|"
\IRFORE,2022-11-3,NSE-Q,115740858,,-11362.46-21.71,672,F,LIN_CNT2,"|3409527156|"
\IRFORE,2022-11-4,NSE-Q,115740858,,-11276.41-21.79,673,F,LIN_CNT2,"|3397050693|"
\IRFORE,2022-11-5,NSE-Q,115740858,,-11190.68-21.88,674,F,LIN_CNT2,"|3384574230|"
\IRFORE,2022-11-6,NSE-Q,115740858,,-11276.41-21.79,675,F,LIN_CNT2,"|3397050693|"
\IRFORE,2022-11-7,NSE-Q,115740858,,-11190.68-21.88,676,F,LIN_CNT2,"|3384574230|"
\IRFORE,2022-11-8,NSE-Q,115740858,,-11276.41-21.79,677,F,LIN_CNT2,"|3397050693|"
\IRFORE,2022-11-9,NSE-Q,115740858,,-11190.68-21.88,678,F,LIN_CNT2,"|3384574230|"
\IRFORE,2022-11-10,NSE-Q,115740858,,-11276.41-21.79,679,F,LIN_CNT2,"|3397050693|"
\IRFORE,2022-11-11,NSE-Q,115740858,,-11190.68-21.88,680,F,LIN_CNT2,"|3384574230|"
\IRFORE,2022-11-12,NSE-Q,115740858,,-11276.41-21.79,681,F,LIN_CNT2,"|3397050693|"
\IRFORE,2022-11-13,NSE-Q,115740858,,-11362.46-21.71,682,F,LIN_CNT2,"|3409527156|"
\IRFORE,2022-11-14,NSE-Q,115740858,,-11448.85-21.62,683,F,LIN_CNT2,"|3422003619|"
\IRFORE,2022-11-15,NSE-Q,115740858,,-11535.56-21.54,684,F,LIN_CNT2,"|3434480083|"
\IRFORE,2022-11-16,NSE-Q,115740858,,-11622.59-21.45,685,F,LIN_CNT2,"|3446956546|"
\IRFORE,2022-11-17,NSE-Q,115740858,,-11535.56-21.54,686,F,LIN_CNT2,"|3434480083|"
\IRFORE,2022-11-18,NSE-Q,115740858,,-11448.85-21.62,687,F,LIN_CNT2,"|3422003619|"
\IRFORE,2022-11-19,NSE-Q,115740858,,-11362.46-21.71,688,F,LIN_CNT2,"|3409527156|"
\IRFORE,2022-11-20,NSE-Q,115740858,,-11448.85-21.62,689,F,LIN_CNT2,"|3422003619|"
\IRFORE,2022-11-21,NSE-Q,115740858,,-11535.56-21.54,690,F,LIN_CNT2,"|3434480083|"
\IRFORE,2022-11-22,NSE-Q,115740858,,-11448.85-21.62,691,F,LIN_CNT2,"|3422003619|"
\IRFORE,2022-11-23,NSE-Q,115740858,,-11535.56-21.54,692,F,LIN_CNT2,"|3434480083|"
\IRFORE,2022-11-24,NSE-Q,115740858,,-11622.59-21.45,693,F,LIN_CNT2,"|3446956546|"
\IRFORE,2022-11-25,NSE-Q,115740858,,-11709.95-21.37,694,F,LIN_CNT2,"|3459433009|"
\IRFORE,2022-11-26,NSE-Q,115740858,,-11622.59-21.45,695,F,LIN_CNT2,"|3446956546|"
\IRFORE,2022-11-27,NSE-Q,115740858,,-11709.95-21.37,696,F,LIN_CNT2,"|3459433009|"
\IRFORE,2022-11-28,NSE-Q,115740858,,-11797.64-21.29,697,F,LIN_CNT2,"|3471909472|"
\IRFORE,2022-11-29,NSE-Q,115740858,,-11885.66-21.21,698,F,LIN_CNT2,"|3484385936|"
\IRFORE,2022-11-30,NSE-Q,115740858,,-11974.00-21.13,699,F,LIN_CNT2,"|3496862399|"
\IRFORE,2022-12-1,NSE-Q,115740858,,-11885.66-21.21,700,F,LIN_CNT2,"|3484385936|"
\IRFORE,2022-12-2,NSE-Q,115740858,,-11974.00-21.13,701,F,LIN_CNT2,"|3496862399|"
\IRFORE,2022-12-3,NSE-Q,115740858,,-12062.67-21.05,702,F,LIN_CNT2,"|3509338862|"
\IRFORE,2022-12-4,NSE-Q,115740858,,-12151.67-20.97,703,F,LIN_CNT2,"|3521815325|"
\IRFORE,2022-12-5,NSE-Q,115740858,,-12240.99-20.89,704,F,LIN_CNT2,"|3534291789|"
\IRFORE,2022-12-6,NSE-Q,115740858,,-12330.64-20.81,705,F,LIN_CNT2,"|3546768252|"
\IRFORE,2022-12-7,NSE-Q,115740858,,-12420.61-20.73,706,F,LIN_CNT2,"|3559244715|"
\IRFORE,2022-12-8,NSE-Q,115740858,,-12510.92-20.65,707,F,LIN_CNT2,"|3571721178|"
\IRFORE,2022-12-9,NSE-Q,115740858,,-12601.55-20.58,708,F,LIN_CNT2,"|3584197642|"
\IRFORE,2022-12-10,NSE-Q,115740858,,-12692.50-20.50,709,F,LIN_CNT2,"|3596674105|"
\IRFORE,2022-12-11,NSE-Q,115740858,,-12783.78-20.42,710,F,LIN_CNT2,"|3609150568|"
\IRFORE,2022-12-12,NSE-Q,115740858,,-12875.39-20.35,711,F,LIN_CNT2,"|3621627031|"
\IRFORE,2022-12-13,NSE-Q,115740858,,-12967.33-20.27,712,F,LIN_CNT2,"|3634103495|"
\IRFORE,2022-12-14,NSE-Q,115740858,,-13059.59-20.20,713,F,LIN_CNT2,"|3646579958|"
\IRFORE,2022-12-15,NSE-Q,115740858,,-13152.18-20.13,714,F,LIN_CNT2,"|3659056421|"
\IRFORE,2022-12-16,NSE-Q,115740858,,-13245.10-20.05,715,F,LIN_CNT2,"|3671532884|"
\IRFORE,2022-12-17,NSE-Q,115740858,,-13338.34-19.98,716,F,LIN_CNT2,"|3684009348|"
\IRFORE,2022-12-18,NSE-Q,115740858,,-13245.10-20.05,717,F,LIN_CNT2,"|3671532884|"
\IRFORE,2022-12-19,NSE-Q,115740858,,-13338.34-19.98,718,F,LIN_CNT2,"|3684009348|"
\IRFORE,2022-12-20,NSE-Q,115740858,,-13431.91-19.91,719,F,LIN_CNT2,"|3696485811|"
\IRFORE,2022-12-21,NSE-Q,115740858,,-13525.81-19.84,720,F,LIN_CNT2,"|3708962274|"
\IRFORE,2022-12-22,NSE-Q,115740858,,-13620.03-19.77,721,F,LIN_CNT2,"|3721438737|"
\IRFORE,2022-12-23,NSE-Q,115740858,,-13714.58-19.70,722,F,LIN_CNT2,"|3733915201|"
\IRFORE,2022-12-24,NSE-Q,115740858,,-13620.03-19.77,723,F,LIN_CNT2,"|3721438737|"
\IRFORE,2022-12-25,NSE-Q,115740858,,-13714.58-19.70,724,F,LIN_CNT2,"|3733915201|"
\IRFORE,2022-12-26,NSE-Q,115740858,,-13620.03-19.77,725,F,LIN_CNT2,"|3721438737|"
\IRFORE,2022-12-27,NSE-Q,115740858,,-13714.58-19.70,726,F,LIN_CNT2,"|3733915201|"
\IRFORE,2022-12-28,NSE-Q,115740858,,-13809.46-19.63,727,F,LIN_CNT2,"|3746391664|"
\IRFORE,2022-12-29,NSE-Q,115740858,,-13904.66-19.56,728,F,LIN_CNT2,"|3758868127|"
\IRFORE,2022-12-30,NSE-Q,115740858,,-14000.19-19.49,729,F,LIN_CNT2,"|3771344590|"
\IRFORE,2022-12-31,NSE-Q,115740858,,-13904.66-19.56,730,F,LIN_CNT2,"|3758868127|"

